Sanidad,sub,w.length,prom
HLB+,20,542.531,9.4625
HLB+,20,543.001,9.49
HLB+,20,543.471,9.51125
HLB+,20,543.941,9.53625
HLB+,20,544.412,9.56125
HLB+,20,544.882,9.585
HLB+,20,545.353,9.605
HLB+,20,545.823,9.62625
HLB+,20,546.294,9.6425
HLB+,20,546.764,9.66125
HLB+,20,547.235,9.67625
HLB+,20,547.705,9.69625
HLB+,20,548.176,9.705
HLB+,20,548.647,9.71625
HLB+,20,549.118,9.72
HLB+,20,549.588,9.7275
HLB+,20,550.059,9.73125
HLB+,20,550.53,9.7325
HLB+,20,551.001,9.73375
HLB+,20,551.472,9.73125
HLB+,20,551.943,9.72625
HLB+,20,552.414,9.7175
HLB+,20,552.885,9.70875
HLB+,20,553.356,9.69625
HLB+,20,553.827,9.68125
HLB+,20,554.298,9.66625
HLB+,20,554.769,9.64875
HLB+,20,555.24,9.63125
HLB+,20,555.711,9.60375
HLB+,20,556.183,9.58
HLB+,20,556.654,9.555
HLB+,20,557.125,9.5225
HLB+,20,557.597,9.495
HLB+,20,558.068,9.46125
HLB+,20,558.54,9.42625
HLB+,20,559.011,9.39125
HLB+,20,559.483,9.35375
HLB+,20,559.954,9.315
HLB+,20,560.426,9.27375
HLB+,20,560.897,9.225
HLB+,21,540.18,9.785
HLB+,21,540.65,9.81
HLB+,21,541.12,9.8375
HLB+,21,541.59,9.8675
HLB+,21,542.06,9.895
HLB+,21,542.531,9.91625
HLB+,21,543.001,9.93625
HLB+,21,543.471,9.94875
HLB+,21,543.941,9.97
HLB+,21,544.412,9.9875
HLB+,21,544.882,10.005
HLB+,21,545.353,10.02
HLB+,21,545.823,10.03375
HLB+,21,546.294,10.04625
HLB+,21,546.764,10.0575
HLB+,21,547.235,10.07
HLB+,21,547.705,10.08
HLB+,21,548.176,10.0825
HLB+,21,548.647,10.08625
HLB+,21,549.118,10.08625
HLB+,21,549.588,10.085
HLB+,21,550.059,10.07875
HLB+,21,550.53,10.0775
HLB+,21,551.001,10.07625
HLB+,21,551.472,10.0675
HLB+,21,551.943,10.05125
HLB+,21,552.414,10.03875
HLB+,21,552.885,10.02125
HLB+,21,553.356,10.00375
HLB+,21,553.827,9.98375
HLB+,21,554.298,9.9625
HLB+,21,554.769,9.9375
HLB+,21,555.24,9.91375
HLB+,21,555.711,9.88125
HLB+,21,556.183,9.8525
HLB+,21,556.654,9.82125
HLB+,21,557.125,9.785
HLB+,21,557.597,9.7525
HLB+,21,558.068,9.715
HLB+,21,558.54,9.67375
HLB+,21,559.011,9.635
HLB+,21,559.483,9.59
HLB+,21,559.954,9.54875
HLB+,21,560.426,9.50375
HLB+,21,560.897,9.4475
HLB+,22,540.18,9.81375
HLB+,22,540.65,9.84625
HLB+,22,541.12,9.87875
HLB+,22,541.59,9.90875
HLB+,22,542.06,9.9375
HLB+,22,542.531,9.96375
HLB+,22,543.001,9.99
HLB+,22,543.471,10.01375
HLB+,22,543.941,10.0375
HLB+,22,544.412,10.06125
HLB+,22,544.882,10.08125
HLB+,22,545.353,10.1025
HLB+,22,545.823,10.1225
HLB+,22,546.294,10.13625
HLB+,22,546.764,10.1525
HLB+,22,547.235,10.1675
HLB+,22,547.705,10.18
HLB+,22,548.176,10.18875
HLB+,22,548.647,10.19625
HLB+,22,549.118,10.2025
HLB+,22,549.588,10.20625
HLB+,22,550.059,10.2075
HLB+,22,550.53,10.20875
HLB+,22,551.001,10.20375
HLB+,22,551.472,10.2
HLB+,22,551.943,10.19125
HLB+,22,552.414,10.1825
HLB+,22,552.885,10.17125
HLB+,22,553.356,10.155
HLB+,22,553.827,10.14
HLB+,22,554.298,10.12125
HLB+,22,554.769,10.0975
HLB+,22,555.24,10.07625
HLB+,22,555.711,10.05125
HLB+,22,556.183,10.0225
HLB+,22,556.654,9.99375
HLB+,22,557.125,9.96125
HLB+,22,557.597,9.92625
HLB+,22,558.068,9.8925
HLB+,22,558.54,9.855
HLB+,22,559.011,9.815
HLB+,22,559.483,9.7725
HLB+,22,559.954,9.7275
HLB+,22,560.426,9.68125
HLB+,22,560.897,9.6325
HLB+,23,540.18,10.85875
HLB+,23,540.65,10.89125
HLB+,23,541.12,10.92875
HLB+,23,541.59,10.96125
HLB+,23,542.06,10.995
HLB+,23,542.531,11.02625
HLB+,23,543.001,11.0575
HLB+,23,543.471,11.08
HLB+,23,543.941,11.11
HLB+,23,544.412,11.13625
HLB+,23,544.882,11.16125
HLB+,23,545.353,11.18375
HLB+,23,545.823,11.20375
HLB+,23,546.294,11.22375
HLB+,23,546.764,11.245
HLB+,23,547.235,11.265
HLB+,23,547.705,11.28
HLB+,23,548.176,11.29
HLB+,23,548.647,11.30375
HLB+,23,549.118,11.30875
HLB+,23,549.588,11.31875
HLB+,23,550.059,11.31875
HLB+,23,550.53,11.325
HLB+,23,551.001,11.325
HLB+,23,551.472,11.32
HLB+,23,551.943,11.31375
HLB+,23,552.414,11.30875
HLB+,23,552.885,11.2975
HLB+,23,553.356,11.285
HLB+,23,553.827,11.27125
HLB+,23,554.298,11.25375
HLB+,23,554.769,11.2375
HLB+,23,555.24,11.215
HLB+,23,555.711,11.19
HLB+,23,556.183,11.16625
HLB+,23,556.654,11.135
HLB+,23,557.125,11.105
HLB+,23,557.597,11.0725
HLB+,23,558.068,11.04
HLB+,23,558.54,11.00125
HLB+,23,559.011,10.9625
HLB+,23,559.483,10.92125
HLB+,23,559.954,10.88125
HLB+,23,560.426,10.835
HLB+,23,560.897,10.785
HLB+,24,540.18,9.25875
HLB+,24,540.65,9.2825
HLB+,24,541.12,9.3125
HLB+,24,541.59,9.3375
HLB+,24,542.06,9.35875
HLB+,24,542.531,9.37625
HLB+,24,543.001,9.3925
HLB+,24,543.471,9.41125
HLB+,24,543.941,9.42875
HLB+,24,544.412,9.44625
HLB+,24,544.882,9.46
HLB+,24,545.353,9.475
HLB+,24,545.823,9.48625
HLB+,24,546.294,9.49875
HLB+,24,546.764,9.51
HLB+,24,547.235,9.5225
HLB+,24,547.705,9.52375
HLB+,24,548.176,9.52875
HLB+,24,548.647,9.53125
HLB+,24,549.118,9.53125
HLB+,24,549.588,9.5275
HLB+,24,550.059,9.525
HLB+,24,550.53,9.525
HLB+,24,551.001,9.5175
HLB+,24,551.472,9.5075
HLB+,24,551.943,9.495
HLB+,24,552.414,9.48125
HLB+,24,552.885,9.46125
HLB+,24,553.356,9.4475
HLB+,24,553.827,9.42625
HLB+,24,554.298,9.40625
HLB+,24,554.769,9.38625
HLB+,24,555.24,9.355
HLB+,24,555.711,9.3275
HLB+,24,556.183,9.3
HLB+,24,556.654,9.2675
HLB+,24,557.125,9.2375
HLB+,24,557.597,9.20625
HLB+,24,558.068,9.17
HLB+,24,558.54,9.1325
HLB+,24,559.011,9.09625
HLB+,24,559.483,9.05875
HLB+,24,559.954,9.01625
HLB+,24,560.426,8.96625
HLB+,24,560.897,8.96625
HLB+,25,540.18,9.9175
HLB+,25,540.65,9.945
HLB+,25,541.12,9.9725
HLB+,25,541.59,9.9975
HLB+,25,542.06,10.02375
HLB+,25,542.531,10.04375
HLB+,25,543.001,10.06625
HLB+,25,543.471,10.08625
HLB+,25,543.941,10.105
HLB+,25,544.412,10.12625
HLB+,25,544.882,10.14375
HLB+,25,545.353,10.1575
HLB+,25,545.823,10.175
HLB+,25,546.294,10.1875
HLB+,25,546.764,10.19875
HLB+,25,547.235,10.21125
HLB+,25,547.705,10.21625
HLB+,25,548.176,10.2225
HLB+,25,548.647,10.22625
HLB+,25,549.118,10.22875
HLB+,25,549.588,10.22875
HLB+,25,550.059,10.22875
HLB+,25,550.53,10.22625
HLB+,25,551.001,10.2175
HLB+,25,551.472,10.21
HLB+,25,551.943,10.2
HLB+,25,552.414,10.185
HLB+,25,552.885,10.17125
HLB+,25,553.356,10.155
HLB+,25,553.827,10.1375
HLB+,25,554.298,10.1175
HLB+,25,554.769,10.09125
HLB+,25,555.24,10.06875
HLB+,25,555.711,10.04
HLB+,25,556.183,10.01375
HLB+,25,556.654,9.9825
HLB+,25,557.125,9.9525
HLB+,25,557.597,9.91625
HLB+,25,558.068,9.88
HLB+,25,558.54,9.84375
HLB+,25,559.011,9.805
HLB+,25,559.483,9.7625
HLB+,25,559.954,9.71875
HLB+,25,560.426,9.67125
HLB+,25,560.897,9.67125
HLB+,26,540.18,10.215
HLB+,26,540.65,10.24375
HLB+,26,541.12,10.27375
HLB+,26,541.59,10.305
HLB+,26,542.06,10.335
HLB+,26,542.531,10.36125
HLB+,26,543.001,10.385
HLB+,26,543.471,10.40375
HLB+,26,543.941,10.42875
HLB+,26,544.412,10.45125
HLB+,26,544.882,10.4725
HLB+,26,545.353,10.49125
HLB+,26,545.823,10.51
HLB+,26,546.294,10.525
HLB+,26,546.764,10.53875
HLB+,26,547.235,10.55375
HLB+,26,547.705,10.56625
HLB+,26,548.176,10.57375
HLB+,26,548.647,10.58375
HLB+,26,549.118,10.58625
HLB+,26,549.588,10.58875
HLB+,26,550.059,10.59
HLB+,26,550.53,10.58875
HLB+,26,551.001,10.5875
HLB+,26,551.472,10.58125
HLB+,26,551.943,10.57125
HLB+,26,552.414,10.5625
HLB+,26,552.885,10.55
HLB+,26,553.356,10.535
HLB+,26,553.827,10.51875
HLB+,26,554.298,10.49875
HLB+,26,554.769,10.47875
HLB+,26,555.24,10.45625
HLB+,26,555.711,10.4275
HLB+,26,556.183,10.4
HLB+,26,556.654,10.37125
HLB+,26,557.125,10.34
HLB+,26,557.597,10.30625
HLB+,26,558.068,10.27
HLB+,26,558.54,10.23
HLB+,26,559.011,10.1925
HLB+,26,559.483,10.1525
HLB+,26,559.954,10.11
HLB+,26,560.426,10.065
HLB+,26,560.897,10.015
HLB+,27,540.18,9.043333333
HLB+,27,540.65,9.065
HLB+,27,541.12,9.091666667
HLB+,27,541.59,9.121666667
HLB+,27,542.06,9.145
HLB+,27,542.531,9.166666667
HLB+,27,543.001,9.188333333
HLB+,27,543.471,9.2
HLB+,27,543.941,9.22
HLB+,27,544.412,9.238333333
HLB+,27,544.882,9.253333333
HLB+,27,545.353,9.268333333
HLB+,27,545.823,9.285
HLB+,27,546.294,9.296666667
HLB+,27,546.764,9.308333333
HLB+,27,547.235,9.316666667
HLB+,27,547.705,9.328333333
HLB+,27,548.176,9.333333333
HLB+,27,548.647,9.338333333
HLB+,27,549.118,9.338333333
HLB+,27,549.588,9.338333333
HLB+,27,550.059,9.335
HLB+,27,550.53,9.335
HLB+,27,551.001,9.33
HLB+,27,551.472,9.321666667
HLB+,27,551.943,9.313333333
HLB+,27,552.414,9.3
HLB+,27,552.885,9.283333333
HLB+,27,553.356,9.268333333
HLB+,27,553.827,9.251666667
HLB+,27,554.298,9.23
HLB+,27,554.769,9.21
HLB+,27,555.24,9.188333333
HLB+,27,555.711,9.156666667
HLB+,27,556.183,9.13
HLB+,27,556.654,9.1
HLB+,27,557.125,9.068333333
HLB+,27,557.597,9.036666667
HLB+,27,558.068,9.001666667
HLB+,27,558.54,8.965
HLB+,27,559.011,8.925
HLB+,27,559.483,8.886666667
HLB+,27,559.954,8.846666667
HLB+,27,560.426,8.805
HLB+,27,560.897,8.753333333
HLB-,28,540.18,9.03875
HLB-,28,540.65,9.07
HLB-,28,541.12,9.09875
HLB-,28,541.59,9.12875
HLB-,28,542.06,9.15375
HLB-,28,542.531,9.18125
HLB-,28,543.001,9.20625
HLB-,28,543.471,9.23125
HLB-,28,543.941,9.25625
HLB-,28,544.412,9.27625
HLB-,28,544.882,9.3
HLB-,28,545.353,9.3175
HLB-,28,545.823,9.33875
HLB-,28,546.294,9.35375
HLB-,28,546.764,9.3725
HLB-,28,547.235,9.385
HLB-,28,547.705,9.39625
HLB-,28,548.176,9.4075
HLB-,28,548.647,9.4175
HLB-,28,549.118,9.42375
HLB-,28,549.588,9.42875
HLB-,28,550.059,9.43
HLB-,28,550.53,9.43375
HLB-,28,551.001,9.43125
HLB-,28,551.472,9.4275
HLB-,28,551.943,9.42125
HLB-,28,552.414,9.41125
HLB-,28,552.885,9.4025
HLB-,28,553.356,9.39125
HLB-,28,553.827,9.3775
HLB-,28,554.298,9.36
HLB-,28,554.769,9.34375
HLB-,28,555.24,9.32
HLB-,28,555.711,9.30125
HLB-,28,556.183,9.27625
HLB-,28,556.654,9.24875
HLB-,28,557.125,9.22
HLB-,28,557.597,9.1875
HLB-,28,558.068,9.1575
HLB-,28,558.54,9.12375
HLB-,28,559.011,9.085
HLB-,28,559.483,9.0475
HLB-,28,559.954,9.00875
HLB-,28,560.426,8.965
HLB-,28,560.897,8.92125
HLB-,29,540.18,9.65375
HLB-,29,540.65,9.67625
HLB-,29,541.12,9.69625
HLB-,29,541.59,9.72125
HLB-,29,542.06,9.74125
HLB-,29,542.531,9.7575
HLB-,29,543.001,9.77375
HLB-,29,543.471,9.785
HLB-,29,543.941,9.8025
HLB-,29,544.412,9.81625
HLB-,29,544.882,9.83
HLB-,29,545.353,9.83875
HLB-,29,545.823,9.85
HLB-,29,546.294,9.86
HLB-,29,546.764,9.865
HLB-,29,547.235,9.87375
HLB-,29,547.705,9.88125
HLB-,29,548.176,9.885
HLB-,29,548.647,9.88625
HLB-,29,549.118,9.88125
HLB-,29,549.588,9.88125
HLB-,29,550.059,9.87375
HLB-,29,550.53,9.87125
HLB-,29,551.001,9.8675
HLB-,29,551.472,9.85625
HLB-,29,551.943,9.84625
HLB-,29,552.414,9.8325
HLB-,29,552.885,9.81625
HLB-,29,553.356,9.8025
HLB-,29,553.827,9.78375
HLB-,29,554.298,9.7625
HLB-,29,554.769,9.7425
HLB-,29,555.24,9.72125
HLB-,29,555.711,9.6925
HLB-,29,556.183,9.66875
HLB-,29,556.654,9.6375
HLB-,29,557.125,9.6075
HLB-,29,557.597,9.5775
HLB-,29,558.068,9.54625
HLB-,29,558.54,9.50875
HLB-,29,559.011,9.47375
HLB-,29,559.483,9.4375
HLB-,29,559.954,9.40125
HLB-,29,560.426,9.3625
HLB-,29,560.897,9.31375
HLB-,30,540.18,7.272857143
HLB-,30,540.65,7.287142857
HLB-,30,541.12,7.305714286
HLB-,30,541.59,7.331428571
HLB-,30,542.06,7.348571429
HLB-,30,542.531,7.362857143
HLB-,30,543.001,7.375714286
HLB-,30,543.471,7.382857143
HLB-,30,543.941,7.4
HLB-,30,544.412,7.414285714
HLB-,30,544.882,7.424285714
HLB-,30,545.353,7.434285714
HLB-,30,545.823,7.442857143
HLB-,30,546.294,7.451428571
HLB-,30,546.764,7.457142857
HLB-,30,547.235,7.467142857
HLB-,30,547.705,7.475714286
HLB-,30,548.176,7.475714286
HLB-,30,548.647,7.482857143
HLB-,30,549.118,7.477142857
HLB-,30,549.588,7.472857143
HLB-,30,550.059,7.468571429
HLB-,30,550.53,7.468571429
HLB-,30,551.001,7.467142857
HLB-,30,551.472,7.457142857
HLB-,30,551.943,7.447142857
HLB-,30,552.414,7.432857143
HLB-,30,552.885,7.418571429
HLB-,30,553.356,7.402857143
HLB-,30,553.827,7.387142857
HLB-,30,554.298,7.371428571
HLB-,30,554.769,7.35
HLB-,30,555.24,7.332857143
HLB-,30,555.711,7.302857143
HLB-,30,556.183,7.281428571
HLB-,30,556.654,7.257142857
HLB-,30,557.125,7.228571429
HLB-,30,557.597,7.202857143
HLB-,30,558.068,7.175714286
HLB-,30,558.54,7.142857143
HLB-,30,559.011,7.112857143
HLB-,30,559.483,7.082857143
HLB-,30,559.954,7.05
HLB-,30,560.426,7.017142857
HLB-,30,560.897,6.971428571
HLB-,31,540.18,9.12875
HLB-,31,540.65,9.15625
HLB-,31,541.12,9.18375
HLB-,31,541.59,9.20625
HLB-,31,542.06,9.2325
HLB-,31,542.531,9.25375
HLB-,31,543.001,9.27375
HLB-,31,543.471,9.295
HLB-,31,543.941,9.31625
HLB-,31,544.412,9.335
HLB-,31,544.882,9.35125
HLB-,31,545.353,9.36625
HLB-,31,545.823,9.38125
HLB-,31,546.294,9.39375
HLB-,31,546.764,9.405
HLB-,31,547.235,9.41625
HLB-,31,547.705,9.425
HLB-,31,548.176,9.4325
HLB-,31,548.647,9.4375
HLB-,31,549.118,9.44125
HLB-,31,549.588,9.44375
HLB-,31,550.059,9.4425
HLB-,31,550.53,9.43875
HLB-,31,551.001,9.4325
HLB-,31,551.472,9.4275
HLB-,31,551.943,9.41625
HLB-,31,552.414,9.40625
HLB-,31,552.885,9.3925
HLB-,31,553.356,9.38125
HLB-,31,553.827,9.3625
HLB-,31,554.298,9.34125
HLB-,31,554.769,9.3225
HLB-,31,555.24,9.29875
HLB-,31,555.711,9.27375
HLB-,31,556.183,9.2475
HLB-,31,556.654,9.2175
HLB-,31,557.125,9.18875
HLB-,31,557.597,9.155
HLB-,31,558.068,9.11875
HLB-,31,558.54,9.0825
HLB-,31,559.011,9.04375
HLB-,31,559.483,9.0025
HLB-,31,559.954,8.96375
HLB-,31,560.426,8.9175
HLB-,31,560.897,8.8725
HLB-,32,540.18,7.9725
HLB-,32,540.65,7.9975
HLB-,32,541.12,8.02
HLB-,32,541.59,8.04875
HLB-,32,542.06,8.07
HLB-,32,542.531,8.09
HLB-,32,543.001,8.11125
HLB-,32,543.471,8.1275
HLB-,32,543.941,8.14625
HLB-,32,544.412,8.1625
HLB-,32,544.882,8.17625
HLB-,32,545.353,8.19
HLB-,32,545.823,8.20625
HLB-,32,546.294,8.2175
HLB-,32,546.764,8.225
HLB-,32,547.235,8.235
HLB-,32,547.705,8.24375
HLB-,32,548.176,8.2475
HLB-,32,548.647,8.25125
HLB-,32,549.118,8.24875
HLB-,32,549.588,8.2475
HLB-,32,550.059,8.2425
HLB-,32,550.53,8.24
HLB-,32,551.001,8.23625
HLB-,32,551.472,8.225
HLB-,32,551.943,8.21125
HLB-,32,552.414,8.19875
HLB-,32,552.885,8.18375
HLB-,32,553.356,8.16375
HLB-,32,553.827,8.14625
HLB-,32,554.298,8.12375
HLB-,32,554.769,8.10125
HLB-,32,555.24,8.07625
HLB-,32,555.711,8.04625
HLB-,32,556.183,8.01625
HLB-,32,556.654,7.98625
HLB-,32,557.125,7.95125
HLB-,32,557.597,7.9175
HLB-,32,558.068,7.88125
HLB-,32,558.54,7.8425
HLB-,32,559.011,7.80125
HLB-,32,559.483,7.76
HLB-,32,559.954,7.72
HLB-,32,560.426,7.67375
HLB-,32,560.897,7.6225
HLB-,33,540.18,7.1675
HLB-,33,540.65,7.18
HLB-,33,541.12,7.19625
HLB-,33,541.59,7.22
HLB-,33,542.06,7.23875
HLB-,33,542.531,7.25125
HLB-,33,543.001,7.26375
HLB-,33,543.471,7.2675
HLB-,33,543.941,7.2825
HLB-,33,544.412,7.29625
HLB-,33,544.882,7.30375
HLB-,33,545.353,7.31125
HLB-,33,545.823,7.32125
HLB-,33,546.294,7.32625
HLB-,33,546.764,7.33125
HLB-,33,547.235,7.34
HLB-,33,547.705,7.34625
HLB-,33,548.176,7.34625
HLB-,33,548.647,7.34875
HLB-,33,549.118,7.3425
HLB-,33,549.588,7.33875
HLB-,33,550.059,7.33125
HLB-,33,550.53,7.33
HLB-,33,551.001,7.3275
HLB-,33,551.472,7.31875
HLB-,33,551.943,7.30875
HLB-,33,552.414,7.29375
HLB-,33,552.885,7.2775
HLB-,33,553.356,7.26375
HLB-,33,553.827,7.25
HLB-,33,554.298,7.23125
HLB-,33,554.769,7.21
HLB-,33,555.24,7.19375
HLB-,33,555.711,7.16375
HLB-,33,556.183,7.14
HLB-,33,556.654,7.1175
HLB-,33,557.125,7.09
HLB-,33,557.597,7.065
HLB-,33,558.068,7.0375
HLB-,33,558.54,7.005
HLB-,33,559.011,6.975
HLB-,33,559.483,6.94375
HLB-,33,559.954,6.915
HLB-,33,560.426,6.88125
HLB-,33,560.897,6.83625
HLB-,34,540.18,9.532857143
HLB-,34,540.65,9.561428571
HLB-,34,541.12,9.585714286
HLB-,34,541.59,9.61
HLB-,34,542.06,9.635714286
HLB-,34,542.531,9.66
HLB-,34,543.001,9.682857143
HLB-,34,543.471,9.701428571
HLB-,34,543.941,9.721428571
HLB-,34,544.412,9.741428571
HLB-,34,544.882,9.757142857
HLB-,34,545.353,9.772857143
HLB-,34,545.823,9.787142857
HLB-,34,546.294,9.8
HLB-,34,546.764,9.811428571
HLB-,34,547.235,9.822857143
HLB-,34,547.705,9.832857143
HLB-,34,548.176,9.84
HLB-,34,548.647,9.847142857
HLB-,34,549.118,9.85
HLB-,34,549.588,9.85
HLB-,34,550.059,9.851428571
HLB-,34,550.53,9.848571429
HLB-,34,551.001,9.842857143
HLB-,34,551.472,9.835714286
HLB-,34,551.943,9.828571429
HLB-,34,552.414,9.815714286
HLB-,34,552.885,9.804285714
HLB-,34,553.356,9.792857143
HLB-,34,553.827,9.772857143
HLB-,34,554.298,9.752857143
HLB-,34,554.769,9.732857143
HLB-,34,555.24,9.707142857
HLB-,34,555.711,9.685714286
HLB-,34,556.183,9.657142857
HLB-,34,556.654,9.628571429
HLB-,34,557.125,9.6
HLB-,34,557.597,9.567142857
HLB-,34,558.068,9.531428571
HLB-,34,558.54,9.494285714
HLB-,34,559.011,9.455714286
HLB-,34,559.483,9.417142857
HLB-,34,559.954,9.374285714
HLB-,34,560.426,9.331428571
HLB-,34,560.897,9.284285714
HLB-,35,540.18,8.68625
HLB-,35,540.65,8.70875
HLB-,35,541.12,8.7325
HLB-,35,541.59,8.76125
HLB-,35,542.06,8.785
HLB-,35,542.531,8.805
HLB-,35,543.001,8.82625
HLB-,35,543.471,8.83875
HLB-,35,543.941,8.86
HLB-,35,544.412,8.8775
HLB-,35,544.882,8.89375
HLB-,35,545.353,8.9075
HLB-,35,545.823,8.92125
HLB-,35,546.294,8.93375
HLB-,35,546.764,8.9425
HLB-,35,547.235,8.94875
HLB-,35,547.705,8.95875
HLB-,35,548.176,8.9625
HLB-,35,548.647,8.965
HLB-,35,549.118,8.96375
HLB-,35,549.588,8.96375
HLB-,35,550.059,8.95625
HLB-,35,550.53,8.95125
HLB-,35,551.001,8.9475
HLB-,35,551.472,8.93875
HLB-,35,551.943,8.925
HLB-,35,552.414,8.91375
HLB-,35,552.885,8.895
HLB-,35,553.356,8.87625
HLB-,35,553.827,8.8575
HLB-,35,554.298,8.83375
HLB-,35,554.769,8.81125
HLB-,35,555.24,8.78625
HLB-,35,555.711,8.75375
HLB-,35,556.183,8.7225
HLB-,35,556.654,8.69375
HLB-,35,557.125,8.65625
HLB-,35,557.597,8.62375
HLB-,35,558.068,8.585
HLB-,35,558.54,8.54625
HLB-,35,559.011,8.505
HLB-,35,559.483,8.46375
HLB-,35,559.954,8.42
HLB-,35,560.426,8.3725
HLB-,35,560.897,8.32125
HLB-,36,540.18,7.18375
HLB-,36,540.65,7.195
HLB-,36,541.12,7.21
HLB-,36,541.59,7.2325
HLB-,36,542.06,7.24875
HLB-,36,542.531,7.26
HLB-,36,543.001,7.27125
HLB-,36,543.471,7.2775
HLB-,36,543.941,7.29125
HLB-,36,544.412,7.3025
HLB-,36,544.882,7.31125
HLB-,36,545.353,7.31875
HLB-,36,545.823,7.325
HLB-,36,546.294,7.33375
HLB-,36,546.764,7.3375
HLB-,36,547.235,7.34625
HLB-,36,547.705,7.3525
HLB-,36,548.176,7.3525
HLB-,36,548.647,7.3525
HLB-,36,549.118,7.34875
HLB-,36,549.588,7.3425
HLB-,36,550.059,7.335
HLB-,36,550.53,7.33375
HLB-,36,551.001,7.33375
HLB-,36,551.472,7.3225
HLB-,36,551.943,7.3125
HLB-,36,552.414,7.3
HLB-,36,552.885,7.28625
HLB-,36,553.356,7.27125
HLB-,36,553.827,7.255
HLB-,36,554.298,7.23875
HLB-,36,554.769,7.2175
HLB-,36,555.24,7.20125
HLB-,36,555.711,7.17375
HLB-,36,556.183,7.15
HLB-,36,556.654,7.1275
HLB-,36,557.125,7.1025
HLB-,36,557.597,7.07625
HLB-,36,558.068,7.0525
HLB-,36,558.54,7.0225
HLB-,36,559.011,6.9925
HLB-,36,559.483,6.96375
HLB-,36,559.954,6.935
HLB-,36,560.426,6.90125
HLB-,36,560.897,6.8575
HLB-,37,540.18,8.80125
HLB-,37,540.65,8.8275
HLB-,37,541.12,8.85625
HLB-,37,541.59,8.88125
HLB-,37,542.06,8.90375
HLB-,37,542.531,8.9275
HLB-,37,543.001,8.95
HLB-,37,543.471,8.97125
HLB-,37,543.941,8.99125
HLB-,37,544.412,9.01125
HLB-,37,544.882,9.02625
HLB-,37,545.353,9.04375
HLB-,37,545.823,9.06
HLB-,37,546.294,9.07375
HLB-,37,546.764,9.08875
HLB-,37,547.235,9.09875
HLB-,37,547.705,9.1075
HLB-,37,548.176,9.1175
HLB-,37,548.647,9.12125
HLB-,37,549.118,9.125
HLB-,37,549.588,9.12875
HLB-,37,550.059,9.12875
HLB-,37,550.53,9.1275
HLB-,37,551.001,9.12375
HLB-,37,551.472,9.11875
HLB-,37,551.943,9.11
HLB-,37,552.414,9.1
HLB-,37,552.885,9.08625
HLB-,37,553.356,9.075
HLB-,37,553.827,9.05875
HLB-,37,554.298,9.04125
HLB-,37,554.769,9.0225
HLB-,37,555.24,8.99875
HLB-,37,555.711,8.97625
HLB-,37,556.183,8.9525
HLB-,37,556.654,8.925
HLB-,37,557.125,8.89625
HLB-,37,557.597,8.865
HLB-,37,558.068,8.83
HLB-,37,558.54,8.79625
HLB-,37,559.011,8.75875
HLB-,37,559.483,8.7225
HLB-,37,559.954,8.6825
HLB-,37,560.426,8.63875
HLB-,37,560.897,8.59375
HLB-,38,540.18,9.111666667
HLB-,38,540.65,9.131666667
HLB-,38,541.12,9.156666667
HLB-,38,541.59,9.185
HLB-,38,542.06,9.208333333
HLB-,38,542.531,9.228333333
HLB-,38,543.001,9.246666667
HLB-,38,543.471,9.261666667
HLB-,38,543.941,9.278333333
HLB-,38,544.412,9.295
HLB-,38,544.882,9.31
HLB-,38,545.353,9.323333333
HLB-,38,545.823,9.336666667
HLB-,38,546.294,9.346666667
HLB-,38,546.764,9.355
HLB-,38,547.235,9.365
HLB-,38,547.705,9.373333333
HLB-,38,548.176,9.375
HLB-,38,548.647,9.376666667
HLB-,38,549.118,9.375
HLB-,38,549.588,9.371666667
HLB-,38,550.059,9.363333333
HLB-,38,550.53,9.36
HLB-,38,551.001,9.351666667
HLB-,38,551.472,9.345
HLB-,38,551.943,9.328333333
HLB-,38,552.414,9.313333333
HLB-,38,552.885,9.293333333
HLB-,38,553.356,9.276666667
HLB-,38,553.827,9.255
HLB-,38,554.298,9.23
HLB-,38,554.769,9.206666667
HLB-,38,555.24,9.181666667
HLB-,38,555.711,9.148333333
HLB-,38,556.183,9.116666667
HLB-,38,556.654,9.086666667
HLB-,38,557.125,9.045
HLB-,38,557.597,9.013333333
HLB-,38,558.068,8.973333333
HLB-,38,558.54,8.933333333
HLB-,38,559.011,8.89
HLB-,38,559.483,8.846666667
HLB-,38,559.954,8.801666667
HLB-,38,560.426,8.753333333
HLB-,38,560.897,8.7
HLB-,39,540.18,7.668333333
HLB-,39,540.65,7.688333333
HLB-,39,541.12,7.708333333
HLB-,39,541.59,7.733333333
HLB-,39,542.06,7.756666667
HLB-,39,542.531,7.775
HLB-,39,543.001,7.793333333
HLB-,39,543.471,7.8
HLB-,39,543.941,7.818333333
HLB-,39,544.412,7.835
HLB-,39,544.882,7.85
HLB-,39,545.353,7.858333333
HLB-,39,545.823,7.868333333
HLB-,39,546.294,7.88
HLB-,39,546.764,7.89
HLB-,39,547.235,7.9
HLB-,39,547.705,7.911666667
HLB-,39,548.176,7.913333333
HLB-,39,548.647,7.916666667
HLB-,39,549.118,7.913333333
HLB-,39,549.588,7.91
HLB-,39,550.059,7.906666667
HLB-,39,550.53,7.905
HLB-,39,551.001,7.901666667
HLB-,39,551.472,7.891666667
HLB-,39,551.943,7.881666667
