Sanidad,sub,w.length,prom
HLB-,43,788.265,63.83375
HLB-,43,788.756,63.84625
HLB-,43,789.246,63.865
HLB-,43,789.736,63.88
HLB-,43,790.227,63.8975
HLB-,43,790.717,63.915
HLB-,43,791.208,63.9325
HLB-,43,791.699,63.94625
HLB-,43,792.189,63.9625
HLB-,43,792.68,63.97625
HLB-,43,793.171,63.98875
HLB-,43,793.662,64.00125
HLB-,43,794.152,64.01375
HLB-,43,794.643,64.02625
HLB-,43,795.134,64.04125
HLB-,43,795.625,64.0525
HLB-,43,796.116,64.0625
HLB-,43,796.607,64.07375
HLB-,43,797.098,64.0825
HLB-,43,797.59,64.09625
HLB-,43,798.081,64.11
HLB-,43,798.572,64.125
HLB-,43,799.063,64.13625
HLB-,43,799.555,64.15
HLB-,43,800.046,64.16125
HLB-,43,800.537,64.1725
HLB-,44,780.425,60.7075
HLB-,44,780.915,60.70875
HLB-,44,781.405,60.71375
HLB-,44,781.894,60.71625
HLB-,44,782.384,60.7175
HLB-,44,782.874,60.71875
HLB-,44,783.364,60.72125
HLB-,44,783.854,60.72125
HLB-,44,784.344,60.72375
HLB-,44,784.834,60.72625
HLB-,44,785.324,60.7275
HLB-,44,785.814,60.72875
HLB-,44,786.304,60.73
HLB-,44,786.794,60.73375
HLB-,44,787.285,60.735
HLB-,44,787.775,60.73625
HLB-,44,788.265,60.73875
HLB-,44,788.756,60.74
HLB-,44,789.246,60.74125
HLB-,44,789.736,60.74125
HLB-,44,790.227,60.74375
HLB-,44,790.717,60.74375
HLB-,44,791.208,60.74625
HLB-,44,791.699,60.74625
HLB-,44,792.189,60.7475
HLB-,44,792.68,60.7475
HLB-,44,793.171,60.7475
HLB-,44,793.662,60.74625
HLB-,44,794.152,60.74875
HLB-,44,794.643,60.75125
HLB-,44,795.134,60.7525
HLB-,44,795.625,60.7525
HLB-,44,796.116,60.7525
HLB-,44,796.607,60.755
HLB-,44,797.098,60.755
HLB-,44,797.59,60.75625
HLB-,44,798.081,60.7575
HLB-,44,798.572,60.75625
HLB-,44,799.063,60.7575
HLB-,44,799.555,60.75625
HLB-,44,800.046,60.76
HLB-,44,800.537,60.75875
HLB-,45,780.425,66.37
HLB-,45,780.915,66.38142857
HLB-,45,781.405,66.39
HLB-,45,781.894,66.40285714
HLB-,45,782.384,66.41571429
HLB-,45,782.874,66.42857143
HLB-,45,783.364,66.44
HLB-,45,783.854,66.45
HLB-,45,784.344,66.46285714
HLB-,45,784.834,66.47714286
HLB-,45,785.324,66.48857143
HLB-,45,785.814,66.50142857
HLB-,45,786.304,66.51142857
HLB-,45,786.794,66.52571429
HLB-,45,787.285,66.54142857
HLB-,45,787.775,66.55285714
HLB-,45,788.265,66.56571429
HLB-,45,788.756,66.57428571
HLB-,45,789.246,66.59
HLB-,45,789.736,66.60142857
HLB-,45,790.227,66.61571429
HLB-,45,790.717,66.62714286
HLB-,45,791.208,66.63857143
HLB-,45,791.699,66.65285714
HLB-,45,792.189,66.66142857
HLB-,45,792.68,66.67
HLB-,45,793.171,66.68142857
HLB-,45,793.662,66.69285714
HLB-,45,794.152,66.70428571
HLB-,45,794.643,66.71285714
HLB-,45,795.134,66.72428571
HLB-,45,795.625,66.73285714
HLB-,45,796.116,66.74285714
HLB-,45,796.607,66.75
HLB-,45,797.098,66.75714286
HLB-,45,797.59,66.76428571
HLB-,45,798.081,66.77285714
HLB-,45,798.572,66.78428571
HLB-,45,799.063,66.79142857
HLB-,45,799.555,66.8
HLB-,45,800.046,66.80857143
HLB-,45,800.537,66.81428571
HLB-,46,780.425,65.21875
HLB-,46,780.915,65.23625
HLB-,46,781.405,65.25125
HLB-,46,781.894,65.27125
HLB-,46,782.384,65.29
HLB-,46,782.874,65.31125
HLB-,46,783.364,65.325
HLB-,46,783.854,65.34375
HLB-,46,784.344,65.36125
HLB-,46,784.834,65.3825
HLB-,46,785.324,65.395
HLB-,46,785.814,65.415
HLB-,46,786.304,65.42875
HLB-,46,786.794,65.4475
HLB-,46,787.285,65.46875
HLB-,46,787.775,65.4875
HLB-,46,788.265,65.5025
HLB-,46,788.756,65.515
HLB-,46,789.246,65.535
HLB-,46,789.736,65.5475
HLB-,46,790.227,65.565
HLB-,46,790.717,65.58375
HLB-,46,791.208,65.6
HLB-,46,791.699,65.6175
HLB-,46,792.189,65.63125
HLB-,46,792.68,65.64375
HLB-,46,793.171,65.6575
HLB-,46,793.662,65.67125
HLB-,46,794.152,65.68375
HLB-,46,794.643,65.69375
HLB-,46,795.134,65.7075
HLB-,46,795.625,65.7225
HLB-,46,796.116,65.73
HLB-,46,796.607,65.74375
HLB-,46,797.098,65.75125
HLB-,46,797.59,65.7675
HLB-,46,798.081,65.7775
HLB-,46,798.572,65.7925
HLB-,46,799.063,65.8025
HLB-,46,799.555,65.8175
HLB-,46,800.046,65.82875
HLB-,46,800.537,65.84
HLB-,47,780.425,61.41
HLB-,47,780.915,61.4125
HLB-,47,781.405,61.41625
HLB-,47,781.894,61.42
HLB-,47,782.384,61.42375
HLB-,47,782.874,61.42625
HLB-,47,783.364,61.42625
HLB-,47,783.854,61.43
HLB-,47,784.344,61.43
HLB-,47,784.834,61.43375
HLB-,47,785.324,61.44
HLB-,47,785.814,61.44125
HLB-,47,786.304,61.4425
HLB-,47,786.794,61.44375
HLB-,47,787.285,61.4475
HLB-,47,787.775,61.4475
HLB-,47,788.265,61.44875
HLB-,47,788.756,61.45
HLB-,47,789.246,61.4525
HLB-,47,789.736,61.455
HLB-,47,790.227,61.4575
HLB-,47,790.717,61.46
HLB-,47,791.208,61.46125
HLB-,47,791.699,61.46375
HLB-,47,792.189,61.465
HLB-,47,792.68,61.46375
HLB-,47,793.171,61.46625
HLB-,47,793.662,61.4675
HLB-,47,794.152,61.4675
HLB-,47,794.643,61.47125
HLB-,47,795.134,61.47125
HLB-,47,795.625,61.475
HLB-,47,796.116,61.475
HLB-,47,796.607,61.47625
HLB-,47,797.098,61.47625
HLB-,47,797.59,61.4775
HLB-,47,798.081,61.47875
HLB-,47,798.572,61.47875
HLB-,47,799.063,61.48
HLB-,47,799.555,61.48
HLB-,47,800.046,61.48375
HLB-,47,800.537,61.485
HLB-,48,780.425,66.67714286
HLB-,48,780.915,66.69142857
HLB-,48,781.405,66.70714286
HLB-,48,781.894,66.72285714
HLB-,48,782.384,66.73857143
HLB-,48,782.874,66.75571429
HLB-,48,783.364,66.77428571
HLB-,48,783.854,66.78857143
HLB-,48,784.344,66.80428571
HLB-,48,784.834,66.82142857
HLB-,48,785.324,66.83857143
HLB-,48,785.814,66.85428571
HLB-,48,786.304,66.87
HLB-,48,786.794,66.88571429
HLB-,48,787.285,66.90714286
HLB-,48,787.775,66.92285714
HLB-,48,788.265,66.93857143
HLB-,48,788.756,66.95285714
HLB-,48,789.246,66.97
HLB-,48,789.736,66.98571429
HLB-,48,790.227,67.00142857
HLB-,48,790.717,67.01714286
HLB-,48,791.208,67.03285714
HLB-,48,791.699,67.04857143
HLB-,48,792.189,67.06285714
HLB-,48,792.68,67.07857143
HLB-,48,793.171,67.09
HLB-,48,793.662,67.10142857
HLB-,48,794.152,67.11571429
HLB-,48,794.643,67.12714286
HLB-,48,795.134,67.13857143
HLB-,48,795.625,67.15
HLB-,48,796.116,67.16142857
HLB-,48,796.607,67.17571429
HLB-,48,797.098,67.18428571
HLB-,48,797.59,67.19714286
HLB-,48,798.081,67.20857143
HLB-,48,798.572,67.22
HLB-,48,799.063,67.22714286
HLB-,48,799.555,67.23857143
HLB-,48,800.046,67.25
HLB-,48,800.537,67.25714286
HLB-,49,780.425,66.01625
HLB-,49,780.915,66.0325
HLB-,49,781.405,66.04625
HLB-,49,781.894,66.0675
HLB-,49,782.384,66.08625
HLB-,49,782.874,66.10375
HLB-,49,783.364,66.12
HLB-,49,783.854,66.13875
HLB-,49,784.344,66.155
HLB-,49,784.834,66.175
HLB-,49,785.324,66.1925
HLB-,49,785.814,66.21375
HLB-,49,786.304,66.2275
HLB-,49,786.794,66.24375
HLB-,49,787.285,66.26875
HLB-,49,787.775,66.285
HLB-,49,788.265,66.3025
HLB-,49,788.756,66.31625
HLB-,49,789.246,66.3325
HLB-,49,789.736,66.35
HLB-,49,790.227,66.37
HLB-,49,790.717,66.38625
HLB-,49,791.208,66.405
HLB-,49,791.699,66.42125
HLB-,49,792.189,66.435
HLB-,49,792.68,66.4525
HLB-,49,793.171,66.46625
HLB-,49,793.662,66.4775
HLB-,49,794.152,66.49
HLB-,49,794.643,66.50625
HLB-,49,795.134,66.52
HLB-,49,795.625,66.53125
HLB-,49,796.116,66.54
HLB-,49,796.607,66.555
HLB-,49,797.098,66.56375
HLB-,49,797.59,66.58
HLB-,49,798.081,66.59375
HLB-,49,798.572,66.6075
HLB-,49,799.063,66.62125
HLB-,49,799.555,66.63375
HLB-,49,800.046,66.64625
HLB-,49,800.537,66.65875
HLB-,50,780.425,62.20625
HLB-,50,780.915,62.2075
HLB-,50,781.405,62.21125
HLB-,50,781.894,62.215
HLB-,50,782.384,62.21875
HLB-,50,782.874,62.22
HLB-,50,783.364,62.2225
HLB-,50,783.854,62.225
HLB-,50,784.344,62.2275
HLB-,50,784.834,62.2275
HLB-,50,785.324,62.23125
HLB-,50,785.814,62.2325
HLB-,50,786.304,62.235
HLB-,50,786.794,62.23625
HLB-,50,787.285,62.24
HLB-,50,787.775,62.24125
HLB-,50,788.265,62.24125
HLB-,50,788.756,62.24375
HLB-,50,789.246,62.245
HLB-,50,789.736,62.24875
HLB-,50,790.227,62.25
HLB-,50,790.717,62.25125
HLB-,50,791.208,62.2525
HLB-,50,791.699,62.255
HLB-,50,792.189,62.25625
HLB-,50,792.68,62.25625
HLB-,50,793.171,62.26
HLB-,50,793.662,62.26
HLB-,50,794.152,62.2625
HLB-,50,794.643,62.26375
HLB-,50,795.134,62.26625
HLB-,50,795.625,62.26625
HLB-,50,796.116,62.2675
HLB-,50,796.607,62.2675
HLB-,50,797.098,62.26875
HLB-,50,797.59,62.27
HLB-,50,798.081,62.27125
HLB-,50,798.572,62.2725
HLB-,50,799.063,62.27375
HLB-,50,799.555,62.27375
HLB-,50,800.046,62.27625
HLB-,50,800.537,62.27625
HLB-,51,780.425,67.88625
HLB-,51,780.915,67.9025
HLB-,51,781.405,67.91875
HLB-,51,781.894,67.935
HLB-,51,782.384,67.955
HLB-,51,782.874,67.9725
HLB-,51,783.364,67.98875
HLB-,51,783.854,68.00625
HLB-,51,784.344,68.025
HLB-,51,784.834,68.04375
HLB-,51,785.324,68.06
HLB-,51,785.814,68.07625
HLB-,51,786.304,68.09375
HLB-,51,786.794,68.11125
HLB-,51,787.285,68.1325
HLB-,51,787.775,68.14875
HLB-,51,788.265,68.1625
HLB-,51,788.756,68.18
HLB-,51,789.246,68.195
HLB-,51,789.736,68.21125
HLB-,51,790.227,68.23125
HLB-,51,790.717,68.24375
HLB-,51,791.208,68.26
HLB-,51,791.699,68.275
HLB-,51,792.189,68.2925
HLB-,51,792.68,68.30375
HLB-,51,793.171,68.32
HLB-,51,793.662,68.33125
HLB-,51,794.152,68.345
HLB-,51,794.643,68.35625
HLB-,51,795.134,68.37
HLB-,51,795.625,68.3825
HLB-,51,796.116,68.3925
HLB-,51,796.607,68.405
HLB-,51,797.098,68.41375
HLB-,51,797.59,68.42375
HLB-,51,798.081,68.43375
HLB-,51,798.572,68.4475
HLB-,51,799.063,68.4575
HLB-,51,799.555,68.4675
HLB-,51,800.046,68.4775
HLB-,51,800.537,68.4875
HLB-,52,780.425,63.935
HLB-,52,780.915,63.95125
HLB-,52,781.405,63.9625
HLB-,52,781.894,63.97875
HLB-,52,782.384,63.995
HLB-,52,782.874,64.01125
HLB-,52,783.364,64.02625
HLB-,52,783.854,64.04
HLB-,52,784.344,64.05625
HLB-,52,784.834,64.0725
HLB-,52,785.324,64.08875
HLB-,52,785.814,64.1025
HLB-,52,786.304,64.11625
HLB-,52,786.794,64.12875
HLB-,52,787.285,64.1525
HLB-,52,787.775,64.16625
HLB-,52,788.265,64.17875
HLB-,52,788.756,64.1925
HLB-,52,789.246,64.20875
HLB-,52,789.736,64.22125
HLB-,52,790.227,64.23625
HLB-,52,790.717,64.25125
HLB-,52,791.208,64.26875
HLB-,52,791.699,64.28125
HLB-,52,792.189,64.29375
HLB-,52,792.68,64.305
HLB-,52,793.171,64.315
HLB-,52,793.662,64.3275
HLB-,52,794.152,64.33875
HLB-,52,794.643,64.35
HLB-,52,795.134,64.3625
HLB-,52,795.625,64.375
HLB-,52,796.116,64.38125
HLB-,52,796.607,64.3925
HLB-,52,797.098,64.39875
HLB-,52,797.59,64.40875
HLB-,52,798.081,64.42125
HLB-,52,798.572,64.43625
HLB-,52,799.063,64.445
HLB-,52,799.555,64.45375
HLB-,52,800.046,64.46625
HLB-,52,800.537,64.47625
HLB-,53,780.425,60.75375
HLB-,53,780.915,60.76
HLB-,53,781.405,60.76125
HLB-,53,781.894,60.76375
HLB-,53,782.384,60.765
HLB-,53,782.874,60.76875
HLB-,53,783.364,60.77
HLB-,53,783.854,60.77125
HLB-,53,784.344,60.77375
HLB-,53,784.834,60.775
HLB-,53,785.324,60.77625
HLB-,53,785.814,60.7775
HLB-,53,786.304,60.77875
HLB-,53,786.794,60.78125
HLB-,53,787.285,60.7825
HLB-,53,787.775,60.785
HLB-,53,788.265,60.785
HLB-,53,788.756,60.7875
HLB-,53,789.246,60.79
HLB-,53,789.736,60.79
HLB-,53,790.227,60.7875
HLB-,53,790.717,60.79
HLB-,53,791.208,60.7925
HLB-,53,791.699,60.7925
HLB-,53,792.189,60.7925
HLB-,53,792.68,60.79375
HLB-,53,793.171,60.79375
HLB-,53,793.662,60.7975
HLB-,53,794.152,60.79625
HLB-,53,794.643,60.7925
HLB-,53,795.134,60.795
HLB-,53,795.625,60.79625
HLB-,53,796.116,60.79625
HLB-,53,796.607,60.79625
HLB-,53,797.098,60.79625
HLB-,53,797.59,60.7975
HLB-,53,798.081,60.79625
HLB-,53,798.572,60.8
HLB-,53,799.063,60.8
HLB-,53,799.555,60.7975
HLB-,53,800.046,60.7975
HLB-,53,800.537,60.79625
HLB-,54,780.425,64.90625
HLB-,54,780.915,64.91875
HLB-,54,781.405,64.93125
HLB-,54,781.894,64.9475
HLB-,54,782.384,64.96
HLB-,54,782.874,64.975
HLB-,54,783.364,64.98875
HLB-,54,783.854,65.00375
HLB-,54,784.344,65.015
HLB-,54,784.834,65.03375
HLB-,54,785.324,65.045
HLB-,54,785.814,65.0625
HLB-,54,786.304,65.0725
HLB-,54,786.794,65.0875
HLB-,54,787.285,65.10625
HLB-,54,787.775,65.12125
HLB-,54,788.265,65.1325
HLB-,54,788.756,65.145
HLB-,54,789.246,65.16125
HLB-,54,789.736,65.1725
HLB-,54,790.227,65.18875
HLB-,54,790.717,65.2025
HLB-,54,791.208,65.215
HLB-,54,791.699,65.22875
HLB-,54,792.189,65.24125
HLB-,54,792.68,65.2525
HLB-,54,793.171,65.2625
HLB-,54,793.662,65.275
HLB-,54,794.152,65.28375
HLB-,54,794.643,65.295
HLB-,54,795.134,65.3075
HLB-,54,795.625,65.3175
HLB-,54,796.116,65.325
HLB-,54,796.607,65.335
HLB-,54,797.098,65.34125
HLB-,54,797.59,65.35125
HLB-,54,798.081,65.36
HLB-,54,798.572,65.37
HLB-,54,799.063,65.38
HLB-,54,799.555,65.38875
HLB-,54,800.046,65.3975
HLB-,54,800.537,65.405
HLB-,55,780.425,63.00142857
HLB-,55,780.915,63.02
HLB-,55,781.405,63.03571429
HLB-,55,781.894,63.05428571
HLB-,55,782.384,63.07142857
HLB-,55,782.874,63.09
HLB-,55,783.364,63.10571429
HLB-,55,783.854,63.12285714
HLB-,55,784.344,63.14
HLB-,55,784.834,63.15857143
HLB-,55,785.324,63.17714286
HLB-,55,785.814,63.19571429
HLB-,55,786.304,63.21
HLB-,55,786.794,63.22857143
HLB-,55,787.285,63.24857143
HLB-,55,787.775,63.26428571
HLB-,55,788.265,63.28
HLB-,55,788.756,63.29428571
HLB-,55,789.246,63.30857143
HLB-,55,789.736,63.32714286
HLB-,55,790.227,63.34428571
HLB-,55,790.717,63.35857143
HLB-,55,791.208,63.37714286
HLB-,55,791.699,63.39142857
HLB-,55,792.189,63.40857143
HLB-,55,792.68,63.42142857
HLB-,55,793.171,63.43285714
HLB-,55,793.662,63.44857143
HLB-,55,794.152,63.46
HLB-,55,794.643,63.47142857
HLB-,55,795.134,63.48428571
HLB-,55,795.625,63.49714286
HLB-,55,796.116,63.50714286
HLB-,55,796.607,63.52142857
HLB-,55,797.098,63.52714286
HLB-,55,797.59,63.54285714
HLB-,55,798.081,63.55571429
HLB-,55,798.572,63.56857143
HLB-,55,799.063,63.58
HLB-,55,799.555,63.59285714
HLB-,55,800.046,63.60428571
HLB-,55,800.537,63.61428571
